BOROUGH,ZIP,REASON,COLLISIONS
Bronx,10464,Driver Inexperience,14
Bronx,10464,Failure to Keep Right,4
Bronx,10464,Failure to Yield Right-of-Way,21
Bronx,10464,Fatigued/Drowsy,13
Bronx,10464,Fell Asleep,4
Bronx,10464,Following Too Closely,17
Bronx,10464,Glare,9
Bronx,10464,Illnes,1
Bronx,10464,Illness,2
Bronx,10464,Lane Marking Improper/Inadequate,2
Bronx,10464,Lost Consciousness,5
Bronx,10464,Obstruction/Debris,1
Bronx,10464,Other Vehicular,17
Bronx,10464,Outside Car Distraction,4
Bronx,10464,Oversized Vehicle,1
Bronx,10464,Passenger Distraction,4
Bronx,10464,Passing Too Closely,4
Bronx,10464,Passing or Lane Usage Improper,6
Bronx,10464,Pavement Defective,4
Bronx,10464,Pavement Slippery,14
Bronx,10464,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,3
Bronx,10464,Physical Disability,5
Bronx,10464,Prescription Medication,6
Bronx,10464,Reaction to Uninvolved Vehicle,7
Bronx,10464,Tire Failure/Inadequate,1
Bronx,10464,Traffic Control Disregarded,4
Bronx,10464,Turning Improperly,14
Bronx,10464,Unsafe Lane Changing,4
Bronx,10464,Unsafe Speed,7
Bronx,10464,Unspecified,525
Bronx,10464,View Obstructed/Limited,3
Bronx,10465,Accelerator Defective,4
Bronx,10465,Aggressive Driving/Road Rage,14
Bronx,10465,Alcohol Involvement,81
Bronx,10465,Animals Action,6
Bronx,10465,Backing Unsafely,180
Bronx,10465,Brakes Defective,16
Bronx,10465,Driver Inattention/Distraction,585
Bronx,10465,Driver Inexperience,61
Bronx,10465,Driverless/Runaway Vehicle,6
Bronx,10465,Drugs (Illegal),1
Bronx,10465,Drugs (illegal),3
Bronx,10465,Failure to Keep Right,1
Bronx,10465,Failure to Yield Right-of-Way,192
Bronx,10465,Fatigued/Drowsy,43
Bronx,10465,Fell Asleep,14
Bronx,10465,Following Too Closely,111
Bronx,10465,Glare,53
Bronx,10465,Illnes,4
Bronx,10465,Illness,2
Bronx,10465,Lane Marking Improper/Inadequate,8
Bronx,10465,Lost Consciousness,26
Bronx,10465,Obstruction/Debris,5
Bronx,10465,Other Electronic Device,7
Bronx,10465,Other Lighting Defects,1
Bronx,10465,Other Vehicular,91
Bronx,10465,Outside Car Distraction,30
Bronx,10465,Oversized Vehicle,10
Bronx,10465,Passenger Distraction,7
Bronx,10465,Passing Too Closely,34
Bronx,10465,Passing or Lane Usage Improper,62
Bronx,10465,Pavement Defective,3
Bronx,10465,Pavement Slippery,50
Bronx,10465,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,10
Bronx,10465,Physical Disability,25
Bronx,10465,Prescription Medication,41
Bronx,10465,Reaction to Other Uninvolved Vehicle,5
Bronx,10465,Reaction to Uninvolved Vehicle,38
Bronx,10465,Shoulders Defective/Improper,1
Bronx,10465,Steering Failure,5
Bronx,10465,Tire Failure/Inadequate,7
Bronx,10465,Tow Hitch Defective,1
Bronx,10465,Traffic Control Device Improper/Non-Working,1
Bronx,10465,Traffic Control Disregarded,68
Bronx,10465,Turning Improperly,98
Bronx,10465,Unsafe Lane Changing,59
Bronx,10465,Unsafe Speed,50
Bronx,10465,Unspecified,3138
Bronx,10465,View Obstructed/Limited,29
Bronx,10466,Accelerator Defective,8
Bronx,10466,Aggressive Driving/Road Rage,62
Bronx,10466,Alcohol Involvement,106
Bronx,10466,Animals Action,1
Bronx,10466,Backing Unsafely,388
Bronx,10466,Brakes Defective,43
Bronx,10466,Cell Phone (hand-Held),3
Bronx,10466,Driver Inattention/Distraction,1810
Bronx,10466,Driver Inexperience,174
Bronx,10466,Driverless/Runaway Vehicle,14
Bronx,10466,Drugs (Illegal),1
Bronx,10466,Drugs (illegal),1
Bronx,10466,Eating or Drinking,1
Bronx,10466,Failure to Keep Right,5
Bronx,10466,Failure to Yield Right-of-Way,477
Bronx,10466,Fatigued/Drowsy,38
Bronx,10466,Fell Asleep,27
Bronx,10466,Following Too Closely,279
Bronx,10466,Glare,21
Bronx,10466,Headlights Defective,1
Bronx,10466,Illnes,10
Bronx,10466,Illness,4
Bronx,10466,Lane Marking Improper/Inadequate,5
Bronx,10466,Lost Consciousness,34
Bronx,10466,Obstruction/Debris,11
Bronx,10466,Other Electronic Device,3
Bronx,10466,Other Lighting Defects,1
Bronx,10466,Other Vehicular,227
Bronx,10466,Outside Car Distraction,31
Bronx,10466,Oversized Vehicle,22
Bronx,10466,Passenger Distraction,20
Bronx,10466,Passing Too Closely,243
Bronx,10466,Passing or Lane Usage Improper,140
Bronx,10466,Pavement Defective,10
Bronx,10466,Pavement Slippery,105
Bronx,10466,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,39
Bronx,10466,Physical Disability,19
Bronx,10466,Prescription Medication,19
Bronx,10466,Reaction to Other Uninvolved Vehicle,1
Bronx,10466,Reaction to Uninvolved Vehicle,91
Bronx,10466,Shoulders Defective/Improper,1
Bronx,10466,Steering Failure,19
Bronx,10466,Tinted Windows,2
Bronx,10466,Tire Failure/Inadequate,7
Bronx,10466,Traffic Control Device Improper/Non-Working,3
Bronx,10466,Traffic Control Disregarded,208
Bronx,10466,Turning Improperly,164
Bronx,10466,Unsafe Lane Changing,138
Bronx,10466,Unsafe Speed,231
Bronx,10466,Unspecified,5374
Bronx,10466,Vehicle Vandalism,2
Bronx,10466,View Obstructed/Limited,88
Bronx,10467,Accelerator Defective,8
Bronx,10467,Aggressive Driving/Road Rage,63
Bronx,10467,Alcohol Involvement,133
Bronx,10467,Animals Action,7
Bronx,10467,Backing Unsafely,525
Bronx,10467,Brakes Defective,34
Bronx,10467,Cell Phone (hand-Held),6
Bronx,10467,Cell Phone (hand-held),1
Bronx,10467,Driver Inattention/Distraction,2031
Bronx,10467,Driver Inexperience,188
Bronx,10467,Driverless/Runaway Vehicle,7
Bronx,10467,Drugs (Illegal),5
Bronx,10467,Drugs (illegal),6
Bronx,10467,Eating or Drinking,1
Bronx,10467,Failure to Keep Right,14
Bronx,10467,Failure to Yield Right-of-Way,565
Bronx,10467,Fatigued/Drowsy,166
Bronx,10467,Fell Asleep,31
Bronx,10467,Following Too Closely,321
Bronx,10467,Glare,24
Bronx,10467,Illnes,9
Bronx,10467,Illness,8
Bronx,10467,Lane Marking Improper/Inadequate,2
Bronx,10467,Lost Consciousness,56
Bronx,10467,Obstruction/Debris,16
Bronx,10467,Other Electronic Device,14
Bronx,10467,Other Lighting Defects,1
Bronx,10467,Other Vehicular,571
Bronx,10467,Outside Car Distraction,51
Bronx,10467,Oversized Vehicle,58
Bronx,10467,Passenger Distraction,40
Bronx,10467,Passing Too Closely,337
Bronx,10467,Passing or Lane Usage Improper,212
Bronx,10467,Pavement Defective,8
Bronx,10467,Pavement Slippery,117
Bronx,10467,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,51
Bronx,10467,Physical Disability,26
Bronx,10467,Prescription Medication,98
Bronx,10467,Reaction to Other Uninvolved Vehicle,13
Bronx,10467,Reaction to Uninvolved Vehicle,91
Bronx,10467,Shoulders Defective/Improper,1
Bronx,10467,Steering Failure,13
Bronx,10467,Tire Failure/Inadequate,15
Bronx,10467,Traffic Control Device Improper/Non-Working,3
Bronx,10467,Traffic Control Disregarded,159
Bronx,10467,Turning Improperly,287
Bronx,10467,Unsafe Lane Changing,209
Bronx,10467,Unsafe Speed,159
Bronx,10467,Unspecified,5811
Bronx,10467,View Obstructed/Limited,90
Bronx,10467,Windshield Inadequate,1
Bronx,10468,Accelerator Defective,5
Bronx,10468,Aggressive Driving/Road Rage,52
Bronx,10468,Alcohol Involvement,125
Bronx,10468,Animals Action,5
Bronx,10468,Backing Unsafely,403
Bronx,10468,Brakes Defective,32
Bronx,10468,Cell Phone (hand-Held),3
Bronx,10468,Cell Phone (hands-free),2
Bronx,10468,Driver Inattention/Distraction,1279
Bronx,10468,Driver Inexperience,156
Bronx,10468,Driverless/Runaway Vehicle,9
Bronx,10468,Drugs (Illegal),5
Bronx,10468,Drugs (illegal),4
Bronx,10468,Failure to Keep Right,16
Bronx,10468,Failure to Yield Right-of-Way,448
Bronx,10468,Fatigued/Drowsy,155
Bronx,10468,Fell Asleep,21
Bronx,10468,Following Too Closely,278
Bronx,10468,Glare,23
Bronx,10468,Illnes,7
Bronx,10468,Illness,19
Bronx,10468,Lane Marking Improper/Inadequate,2
Bronx,10468,Lost Consciousness,94
Bronx,10468,Obstruction/Debris,11
Bronx,10468,Other Electronic Device,16
Bronx,10468,Other Vehicular,296
Bronx,10468,Outside Car Distraction,55
Bronx,10468,Oversized Vehicle,36
Bronx,10468,Passenger Distraction,43
Bronx,10468,Passing Too Closely,288
Bronx,10468,Passing or Lane Usage Improper,177
Bronx,10468,Pavement Defective,16
Bronx,10468,Pavement Slippery,98
Bronx,10468,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,63
Bronx,10468,Physical Disability,36
Bronx,10468,Prescription Medication,115
Bronx,10468,Reaction to Other Uninvolved Vehicle,6
Bronx,10468,Reaction to Uninvolved Vehicle,61
Bronx,10468,Shoulders Defective/Improper,1
Bronx,10468,Steering Failure,12
Bronx,10468,Tinted Windows,1
Bronx,10468,Tire Failure/Inadequate,9
Bronx,10468,Tow Hitch Defective,2
Bronx,10468,Traffic Control Device Improper/Non-Working,4
Bronx,10468,Traffic Control Disregarded,119
Bronx,10468,Turning Improperly,252
Bronx,10468,Unsafe Lane Changing,130
Bronx,10468,Unsafe Speed,128
Bronx,10468,Unspecified,3452
Bronx,10468,Using On Board Navigation Device,2
Bronx,10468,View Obstructed/Limited,62
Bronx,10469,Accelerator Defective,5
Bronx,10469,Aggressive Driving/Road Rage,50
Bronx,10469,Alcohol Involvement,86
Bronx,10469,Animals Action,12
Bronx,10469,Backing Unsafely,260
Bronx,10469,Brakes Defective,36
Bronx,10469,Cell Phone (hand-Held),2
Bronx,10469,Cell Phone (hands-free),1
Bronx,10469,Driver Inattention/Distraction,1516
Bronx,10469,Driver Inexperience,127
Bronx,10469,Driverless/Runaway Vehicle,9
Bronx,10469,Drugs (Illegal),3
Bronx,10469,Drugs (illegal),3
Bronx,10469,Failure to Keep Right,11
Bronx,10469,Failure to Yield Right-of-Way,435
Bronx,10469,Fatigued/Drowsy,35
Bronx,10469,Fell Asleep,20
Bronx,10469,Following Too Closely,174
Bronx,10469,Glare,22
Bronx,10469,Headlights Defective,1
Bronx,10469,Illnes,3
Bronx,10469,Lane Marking Improper/Inadequate,2
Bronx,10469,Listening/Using Headphones,1
Bronx,10469,Lost Consciousness,15
Bronx,10469,Obstruction/Debris,15
Bronx,10469,Other Electronic Device,6
Bronx,10469,Other Vehicular,572
Bronx,10469,Outside Car Distraction,22
Bronx,10469,Oversized Vehicle,14
Bronx,10469,Passenger Distraction,14
Bronx,10469,Passing Too Closely,135
Bronx,10469,Passing or Lane Usage Improper,97
Bronx,10469,Pavement Defective,5
Bronx,10469,Pavement Slippery,82
Bronx,10469,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,27
Bronx,10469,Physical Disability,15
Bronx,10469,Prescription Medication,24
Bronx,10469,Reaction to Other Uninvolved Vehicle,1
Bronx,10469,Reaction to Uninvolved Vehicle,66
Bronx,10469,Steering Failure,6
Bronx,10469,Tinted Windows,1
Bronx,10469,Tire Failure/Inadequate,4
Bronx,10469,Tow Hitch Defective,1
Bronx,10469,Traffic Control Device Improper/Non-Working,1
Bronx,10469,Traffic Control Disregarded,211
Bronx,10469,Turning Improperly,134
Bronx,10469,Unsafe Lane Changing,102
Bronx,10469,Unsafe Speed,185
Bronx,10469,Unspecified,4837
Bronx,10469,View Obstructed/Limited,60
Bronx,10470,80,1
Bronx,10470,Accelerator Defective,2
Bronx,10470,Aggressive Driving/Road Rage,30
Bronx,10470,Alcohol Involvement,50
Bronx,10470,Animals Action,3
Bronx,10470,Backing Unsafely,109
Bronx,10470,Brakes Defective,14
Bronx,10470,Cell Phone (hand-Held),3
Bronx,10470,Driver Inattention/Distraction,616
Bronx,10470,Driver Inexperience,40
Bronx,10470,Driverless/Runaway Vehicle,6
Bronx,10470,Drugs (illegal),2
Bronx,10470,Failure to Keep Right,5
Bronx,10470,Failure to Yield Right-of-Way,136
Bronx,10470,Fatigued/Drowsy,18
Bronx,10470,Fell Asleep,6
Bronx,10470,Following Too Closely,107
Bronx,10470,Glare,9
Bronx,10470,Illnes,3
Bronx,10470,Lane Marking Improper/Inadequate,1
Bronx,10470,Lost Consciousness,10
Bronx,10470,Obstruction/Debris,8
Bronx,10470,Other Electronic Device,4
Bronx,10470,Other Lighting Defects,1
Bronx,10470,Other Vehicular,83
Bronx,10470,Outside Car Distraction,18
Bronx,10470,Oversized Vehicle,14
Bronx,10470,Passenger Distraction,7
Bronx,10470,Passing Too Closely,75
Bronx,10470,Passing or Lane Usage Improper,46
Bronx,10470,Pavement Defective,4
Bronx,10470,Pavement Slippery,44
Bronx,10470,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,9
Bronx,10470,Physical Disability,6
Bronx,10470,Prescription Medication,20
Bronx,10470,Reaction to Uninvolved Vehicle,41
Bronx,10470,Steering Failure,9
Bronx,10470,Tinted Windows,1
Bronx,10470,Tire Failure/Inadequate,6
Bronx,10470,Tow Hitch Defective,1
Bronx,10470,Traffic Control Device Improper/Non-Working,2
Bronx,10470,Traffic Control Disregarded,56
Bronx,10470,Turning Improperly,86
Bronx,10470,Unsafe Lane Changing,57
Bronx,10470,Unsafe Speed,76
Bronx,10470,Unspecified,1865
Bronx,10470,Using On Board Navigation Device,1
Bronx,10470,View Obstructed/Limited,32
Bronx,10471,Accelerator Defective,6
Bronx,10471,Aggressive Driving/Road Rage,6
Bronx,10471,Alcohol Involvement,33
Bronx,10471,Animals Action,5
Bronx,10471,Backing Unsafely,82
Bronx,10471,Brakes Defective,12
Bronx,10471,Cell Phone (hand-Held),1
Bronx,10471,Cell Phone (hand-held),1
Bronx,10471,Driver Inattention/Distraction,301
Bronx,10471,Driver Inexperience,33
Bronx,10471,Driverless/Runaway Vehicle,3
Bronx,10471,Drugs (Illegal),1
Bronx,10471,Drugs (illegal),1
Bronx,10471,Failure to Keep Right,5
Bronx,10471,Failure to Yield Right-of-Way,85
Bronx,10471,Fatigued/Drowsy,21
Bronx,10471,Fell Asleep,6
Bronx,10471,Following Too Closely,45
Bronx,10471,Glare,9
Bronx,10471,Illnes,2
Bronx,10471,Lane Marking Improper/Inadequate,1
Bronx,10471,Lost Consciousness,7
Bronx,10471,Obstruction/Debris,6
Bronx,10471,Other Electronic Device,4
Bronx,10471,Other Vehicular,53
Bronx,10471,Outside Car Distraction,18
Bronx,10471,Oversized Vehicle,7
Bronx,10471,Passenger Distraction,6
Bronx,10471,Passing Too Closely,26
Bronx,10471,Passing or Lane Usage Improper,22
Bronx,10471,Pavement Defective,5
Bronx,10471,Pavement Slippery,34
Bronx,10471,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4
Bronx,10471,Physical Disability,10
Bronx,10471,Prescription Medication,13
Bronx,10471,Reaction to Other Uninvolved Vehicle,2
Bronx,10471,Reaction to Uninvolved Vehicle,17
Bronx,10471,Steering Failure,3
Bronx,10471,Tire Failure/Inadequate,9
Bronx,10471,Traffic Control Device Improper/Non-Working,2
Bronx,10471,Traffic Control Disregarded,13
Bronx,10471,Turning Improperly,45
Bronx,10471,Unsafe Lane Changing,15
Bronx,10471,Unsafe Speed,28
Bronx,10471,Unspecified,1206
Bronx,10471,View Obstructed/Limited,12
Bronx,10472,Accelerator Defective,5
Bronx,10472,Aggressive Driving/Road Rage,51
Bronx,10472,Alcohol Involvement,99
Bronx,10472,Animals Action,4
Bronx,10472,Backing Unsafely,340
Bronx,10472,Brakes Defective,22
Bronx,10472,Cell Phone (hand-Held),4
Bronx,10472,Cell Phone (hand-held),1
Bronx,10472,Cell Phone (hands-free),3
Bronx,10472,Driver Inattention/Distraction,895
Bronx,10472,Driver Inexperience,79
Bronx,10472,Driverless/Runaway Vehicle,7
Bronx,10472,Drugs (Illegal),2
Bronx,10472,Drugs (illegal),5
Bronx,10472,Eating or Drinking,1
Bronx,10472,Failure to Keep Right,9
Bronx,10472,Failure to Yield Right-of-Way,327
Bronx,10472,Fatigued/Drowsy,55
Bronx,10472,Fell Asleep,20
Bronx,10472,Following Too Closely,244
Bronx,10472,Glare,9
Bronx,10472,Illnes,7
Bronx,10472,Illness,5
Bronx,10472,Lane Marking Improper/Inadequate,5
Bronx,10472,Lost Consciousness,49
Bronx,10472,Obstruction/Debris,6
Bronx,10472,Other Electronic Device,5
Bronx,10472,Other Lighting Defects,1
Bronx,10472,Other Vehicular,157
Bronx,10472,Outside Car Distraction,33
Bronx,10472,Oversized Vehicle,30
Bronx,10472,Passenger Distraction,30
Bronx,10472,Passing Too Closely,147
Bronx,10472,Passing or Lane Usage Improper,348
Bronx,10472,Pavement Defective,10
Bronx,10472,Pavement Slippery,41
Bronx,10472,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,40
Bronx,10472,Physical Disability,28
Bronx,10472,Prescription Medication,47
Bronx,10472,Reaction to Other Uninvolved Vehicle,2
Bronx,10472,Reaction to Uninvolved Vehicle,47
Bronx,10472,Shoulders Defective/Improper,1
Bronx,10472,Steering Failure,10
Bronx,10472,Texting,1
Bronx,10472,Tire Failure/Inadequate,9
Bronx,10472,Tow Hitch Defective,2
Bronx,10472,Traffic Control Device Improper/Non-Working,4
Bronx,10472,Traffic Control Disregarded,152
Bronx,10472,Turning Improperly,248
Bronx,10472,Unsafe Lane Changing,142
Bronx,10472,Unsafe Speed,86
Bronx,10472,Unspecified,3227
Bronx,10472,Using On Board Navigation Device,1
Bronx,10472,View Obstructed/Limited,101
Bronx,10472,Windshield Inadequate,1
Bronx,10473,Accelerator Defective,8
Bronx,10473,Aggressive Driving/Road Rage,32
Bronx,10473,Alcohol Involvement,55
Bronx,10473,Animals Action,7
Bronx,10473,Backing Unsafely,323
Bronx,10473,Brakes Defective,16
Bronx,10473,Cell Phone (hand-Held),4
Bronx,10473,Cell Phone (hand-held),1
Bronx,10473,Driver Inattention/Distraction,740
Bronx,10473,Driver Inexperience,80
Bronx,10473,Driverless/Runaway Vehicle,7
Bronx,10473,Drugs (Illegal),2
Bronx,10473,Drugs (illegal),5
Bronx,10473,Failure to Keep Right,11
Bronx,10473,Failure to Yield Right-of-Way,197
Bronx,10473,Fatigued/Drowsy,31
Bronx,10473,Fell Asleep,17
Bronx,10473,Following Too Closely,177
Bronx,10473,Glare,9
Bronx,10473,Headlights Defective,1
Bronx,10473,Illnes,5
Bronx,10473,Illness,1
Bronx,10473,Lane Marking Improper/Inadequate,1
Bronx,10473,Lost Consciousness,30
Bronx,10473,Obstruction/Debris,13
Bronx,10473,Other Electronic Device,11
Bronx,10473,Other Vehicular,118
Bronx,10473,Outside Car Distraction,25
Bronx,10473,Oversized Vehicle,12
Bronx,10473,Passenger Distraction,19
Bronx,10473,Passing Too Closely,107
Bronx,10473,Passing or Lane Usage Improper,299
Bronx,10473,Pavement Defective,5
Bronx,10473,Pavement Slippery,49
Bronx,10473,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,30
Bronx,10473,Physical Disability,27
Bronx,10473,Prescription Medication,40
Bronx,10473,Reaction to Other Uninvolved Vehicle,6
Bronx,10473,Reaction to Uninvolved Vehicle,39
Bronx,10473,Steering Failure,16
Bronx,10473,Tire Failure/Inadequate,5
Bronx,10473,Traffic Control Device Improper/Non-Working,1
Bronx,10473,Traffic Control Disregarded,174
Bronx,10473,Turning Improperly,169
Bronx,10473,Unsafe Lane Changing,66
Bronx,10473,Unsafe Speed,79
Bronx,10473,Unspecified,2752
Bronx,10473,View Obstructed/Limited,50
Bronx,10474,Accelerator Defective,3
Bronx,10474,Aggressive Driving/Road Rage,24
Bronx,10474,Alcohol Involvement,39
Bronx,10474,Animals Action,4
Bronx,10474,Backing Unsafely,353
Bronx,10474,Brakes Defective,15
Bronx,10474,Driver Inattention/Distraction,219
Bronx,10474,Driver Inexperience,44
Bronx,10474,Driverless/Runaway Vehicle,9
Bronx,10474,Drugs (Illegal),1
Bronx,10474,Drugs (illegal),4
Bronx,10474,Failure to Keep Right,2
Bronx,10474,Failure to Yield Right-of-Way,171
Bronx,10474,Fatigued/Drowsy,58
Bronx,10474,Fell Asleep,10
Bronx,10474,Following Too Closely,86
Bronx,10474,Glare,15
Bronx,10474,Headlights Defective,2
Bronx,10474,Illnes,3
Bronx,10474,Lane Marking Improper/Inadequate,2
Bronx,10474,Listening/Using Headphones,1
Bronx,10474,Lost Consciousness,14
Bronx,10474,Obstruction/Debris,6
Bronx,10474,Other Electronic Device,4
Bronx,10474,Other Vehicular,128
Bronx,10474,Outside Car Distraction,18
Bronx,10474,Oversized Vehicle,87
Bronx,10474,Passenger Distraction,8
Bronx,10474,Passing Too Closely,156
Bronx,10474,Passing or Lane Usage Improper,67
Bronx,10474,Pavement Defective,7
Bronx,10474,Pavement Slippery,40
Bronx,10474,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,13
Bronx,10474,Physical Disability,15
Bronx,10474,Prescription Medication,18
Bronx,10474,Reaction to Other Uninvolved Vehicle,1
Bronx,10474,Reaction to Uninvolved Vehicle,21
Bronx,10474,Steering Failure,4
Bronx,10474,Tire Failure/Inadequate,3
Bronx,10474,Traffic Control Device Improper/Non-Working,1
Bronx,10474,Traffic Control Disregarded,53
Bronx,10474,Turning Improperly,60
Bronx,10474,Unsafe Lane Changing,25
Bronx,10474,Unsafe Speed,56
Bronx,10474,Unspecified,2629
Bronx,10474,Vehicle Vandalism,1
Bronx,10474,View Obstructed/Limited,50
Bronx,10474,Windshield Inadequate,1
Bronx,10475,Accelerator Defective,4
Bronx,10475,Aggressive Driving/Road Rage,9
Bronx,10475,Alcohol Involvement,36
Bronx,10475,Animals Action,4
Bronx,10475,Backing Unsafely,177
Bronx,10475,Brakes Defective,15
Bronx,10475,Driver Inattention/Distraction,681
Bronx,10475,Driver Inexperience,66
Bronx,10475,Driverless/Runaway Vehicle,1
Bronx,10475,Drugs (illegal),3
Bronx,10475,Failure to Keep Right,2
Bronx,10475,Failure to Yield Right-of-Way,197
Bronx,10475,Fatigued/Drowsy,45
Bronx,10475,Fell Asleep,12
Bronx,10475,Following Too Closely,132
Bronx,10475,Glare,46
Bronx,10475,Illnes,2
Bronx,10475,Illness,1
Bronx,10475,Lane Marking Improper/Inadequate,6
Bronx,10475,Lost Consciousness,17
Bronx,10475,Obstruction/Debris,7
Bronx,10475,Other Electronic Device,4
Bronx,10475,Other Vehicular,113
